x1,x2,x3,y
0.4967141530112327,2.1692585158991715,-2.463318959477575,9.523637930048404
-0.13826430117118466,4.158709354469282,-2.1588232104476486,11.140860621096483
0.6476885381006925,4.314570966946461,-1.3754231352370845,12.635342251050627
1.5230298564080254,3.395445461556762,-1.4192969219476455,13.488925875259069
-0.23415337472333597,4.677428576667982,-5.066504051935636,16.25215310706941
-0.23413695694918055,5.8081017136290765,-4.406737559872684,17.523898896219634
1.5792128155073915,8.77237180242106,-2.2274470991870103,25.62355270014481
0.7674347291529088,5.349155625663678,-2.229321073631687,16.344597049233613
-0.4694743859349521,5.515100781445529,-2.227428470540928,12.962921110897593
0.5425600435859647,4.851108168467666,2.779097235982082,7.161250613720101
-0.46341769281246226,1.162457569401917,-2.1436642339602496,4.150158411306822
-0.46572975357025687,4.946972249101567,-1.2966515397291016,10.441732547086014
0.24196227156603412,5.120460419882053,-1.5689973547601965,13.320303686602504
-1.913280244657798,9.926484224970572,-2.022913123041303,17.147497400529705
-1.7249178325130328,4.615278070437755,-3.4729038669605186,9.265158443777189
-0.5622875292409727,5.603094684667225,-1.861546169260099,12.311646035501681
-1.0128311203344238,4.9305764605895135,-4.159237821806357,13.06151629288529
0.3142473325952739,2.662643924760936,-3.3552279101100133,11.300871712472713
-0.9080240755212109,7.285645629030041,-3.728045321743655,17.439287014111933
-1.4123037013352915,6.503866065373549,-2.877188790920516,13.086604213121998
1.465648768921554,6.582063894086094,0.471987850010263,16.853092319921455
-0.22577630048653566,3.181225090410522,-5.800897788887622,14.38646796269287
0.06752820468792384,7.805588621872198,-1.9706097144382297,18.769676429465513
-1.4247481862134568,2.1962978744154382,-5.4190738067844775,8.246961900367221
-0.5443827245251827,6.173714187600541,-3.70789779868415,16.276126899651757
0.11092258970986608,9.380911251619956,-1.3665741045489508,21.144451429192937
-1.1509935774223028,3.0189273497386235,-2.903579971356806,6.940243924245547
0.37569801834567196,3.867404540794456,-4.61661716689396,15.786828886966868
-0.600638689918805,5.199302730175282,-4.072955563889952,14.706122736429078
-0.2916937497932768,3.9930486917676014,-1.9806033765979862,10.081921199052353
-0.6017066122293969,1.8986731378677346,-4.095549947575705,8.135551360410837
1.8522781845089378,5.137125949612055,-2.6753121156270376,19.84405462619148
-0.013497224737933921,2.8753925725477902,-2.931642240144279,10.107756831098197
-1.0577109289559004,5.9471848612703635,-3.9774005214087254,14.687337717786114
0.822544912103189,3.1611515315323935,0.2159161339879887,8.46606359839237
-1.2208436499710222,8.09986881003508,-2.0491214665229833,15.610888869941569
0.2088635950047554,3.4334934153275256,-6.037713879986411,16.550148435648932
-1.9596701238797756,4.355876967588649,-2.7203185278458584,6.913221355306758
-1.3281860488984305,6.62703443473934,-3.9926796971525818,15.25853026851226
0.19686123586912352,2.5382713671320896,-1.7213499978056641,8.249151438580046
0.7384665799954104,5.4549198692082586,-4.188781107649051,19.408411139876325
0.1713682811899705,7.614285508564857,-3.1721046622003484,20.500832854000148
-0.11564828238824053,1.785033530877545,-2.2425190815293146,6.58690083688434
-0.3011036955892888,5.369267717064608,-1.7013672087448177,12.387275160478577
-1.4785219903674274,5.519765588496847,-4.800444610583664,13.80463212176691
-0.7198442083947086,6.563645743554621,-3.5017518537614225,16.22038664256725
-0.4606387709597875,2.526098578243836,-3.7124179667414343,9.238907793720461
1.0571222262189157,2.3590867738314474,-3.979993848860568,13.859530999610495
0.3436182895684614,6.0438831312337955,-0.35181863957835446,13.646349090540507
-1.763040155362734,5.5939693464663724,-2.3925274335585667,9.487609377182395
0.324083969394795,5.5009857006917535,-4.891325931502568,19.311212206821743
-0.38508228041631654,5.692896418993952,-1.623207079417836,12.665356615865708
-0.6769220003059587,3.6399505568430186,0.18323429551894987,4.974283669489736
0.6116762888408679,5.464507394322007,-1.4513021091732798,14.94099681892654
1.030999522495951,5.586144946597362,-5.27905494893102,22.183870884079106
0.9312801191161986,3.571297163947264,-3.726351109299377,15.52596134919219
-0.8392175232226385,8.731549022289514,-1.0996332762200658,16.59489538924121
-0.3092123758512146,5.947665841823575,-4.061504198428171,17.059950853735764
0.33126343140356396,2.617393005594703,-2.3342708577806572,9.729982592071083
0.9755451271223592,6.313107217267659,-1.8380489198559948,18.309923195686387
-0.47917423784528995,3.050636659545357,-4.390395707367125,11.249344166605532
-0.18565897666381712,6.574169207484904,-3.0892880340927,17.225293536117405
-1.1063349740060282,7.317191158014808,-7.861901010103609,23.108228909166947
-1.1962066240806708,3.358635363296579,-4.536581462001434,9.933523047353297
0.812525822394198,6.926752258488643,-3.3788522270897405,21.35936032479449
1.356240028570823,5.825561853872997,-4.871674772947275,23.027355952879375
-0.07201012158033385,6.64412031998898,-0.5513830441025469,13.899284841390779
1.0035328978920242,8.793585965307894,-5.14521206694095,28.315588724703286
0.36163602504763415,4.509223767994259,-3.6600667300454757,15.593455706199634
-0.6451197546051243,3.492527671285021,-2.803889134070863,9.255529779860964
0.36139560550841393,3.2209711407489534,-0.8380900664008268,8.783264197624389
1.5380365664659692,3.3683794300691234,-5.153793226769159,19.081558399689893
-0.03582603910995154,4.845796581171792,-1.2552543717675606,11.46699660266507
1.5646436558140062,5.682303949633288,-2.9846504084706194,20.535514479414523
-2.6197451040897444,5.553381598660038,-4.472262976571926,9.955922349908732
0.8219025043752238,6.654366498072047,-2.306844788605094,19.23470769217741
0.08704706823817122,5.026003783755814,-2.701410456639795,14.365264457185834
-0.29900735046586746,7.907068154314634,-3.900325315738192,20.767602230838953
0.0917607765355023,4.470686333524088,-2.8952968725149715,13.55960030542714
-1.9875689146008928,10.440338333179238,-3.57797039529264,20.284925515494756
-0.21967188783751193,6.251334695530012,-2.829723982123128,16.08823970073218
0.3571125715117464,3.285684887167435,-2.00680398821843,10.652913471197753
1.477894044741516,2.8582150038777754,-0.6209747757819719,11.081574305653056
-0.5182702182736474,5.96494483048637,-4.856723248240273,17.660163878512208
-0.8084936028931876,4.553074429348298,0.19955006198440017,6.381342957040433
-0.5017570435845365,6.428000988184184,-5.928131699283753,20.24292839454039
0.9154021177020741,5.94647524914709,-3.227677642553375,19.480673315230465
0.32875110965968446,4.854342174686255,-2.1175241902731354,13.871223963761267
-0.5297602037670388,3.30641256386319,-2.5785121983974513,8.89131281402144
0.5132674331133561,1.9703055506282707,-3.934049279730891,11.381487320192946
0.09707754934804039,4.106970095865957,-3.3121833755359127,13.473447903079904
0.9686449905328892,6.712797588646945,-3.739501401988249,21.940782251874932
-0.7020530938773524,5.4281874882604075,-3.884047135416317,14.576286398013234
-0.3276621465977682,2.508522442576024,-1.725596854468463,6.622453727061438
-0.39210815313215763,5.346361851702364,-2.464476771052429,13.2131144005869
-1.4635149481321186,5.770634759457674,-4.039364392890981,13.209771263855464
0.29612027706457605,3.2322851275977342,-1.6506001868501239,9.828831366664382
0.26105527217988933,5.307450211891056,-2.539050718685086,15.20664231834941
0.00511345664246089,5.116417436892,-1.7807068217415598,12.919235476323724
-0.23458713337514692,2.714059404338754,-2.0555567371145815,7.807692514223939
